IMG;Ingr nr total - file;Ingr nr;Ingr nr identified;Ingr list;Ingr identified;Nr AB ingr - file;Nr AB ingr identified;AB ingr list - file;AB ingr list identified;Overlap (TP);Missed (FN);Extra (FP);AB ingr overlap (TP);AB ingr missed (FN);Wrongly flagged (FP)
n62;42;42;29;['dehidratēti kartupeļi', 'augu eļļas', 'saulespuķu', 'palmu', 'kukurūzas', 'mainīgās proporcijās', 'kviešu milti', 'kukurūzas milti', 'rīsu milti', 'grila garšvielu maisījums', 'cukurs', 'laktoze', 'piens', 'sāls', 'sīpolu pulveris', 'aromāta un garšas pastiprinātāji', 'mononātrija glutamāts', "dinātrija 5'", 'ribonukleotīdi', 'tomātu pulveris', 'paprikas pulveris', 'rauga ekstrakts', 'aromatizētāji', 'kūpināšanas aromatizētāji', 'ceratoniju pulveris', 'skābuma regulētājs', 'nātrija diacetāts', 'skābes', 'ābolskābe', 'citronskābe', 'ķiploku pulveris', 'saulespuķu eļļa', 'kukurūzas ciete', 'krāsviela', 'paprikas ekstrakts', 'maltodekstrīns', 'maltodekstrīns', 'emulgators', 'e471', 'sāls', 'krāsviela', 'annato norbiksīns'];['iienamtās uzkodas ar teksasasa id barbekju nērceskartupeļi', 'augu eļumainīgās proporcijās', 'kviešu mlbima sit mu "m li pastiprinātāji', 'mononātrija glutamāts', 'dinātļi', 'm onukleotīdi', 'tomātu pu lveris', 'paprikas pulveris raugaop elit aromatizētāji', 'kūpimāšans aromatizētāj', 'ceļ!ba semskāte lime regulētājs', 'nātrija diacetāts', 'skābes', 'ie galma mīlas asti pr pvens', 'sadiespuķu ēļa', 'kk ži z var', 'ts eicams līdz', '$manī', 'uzglabāt vēsā sausā vielālai kularāzļ ši jojs jr šis lai rīg rūgštis', 'citrinu vigēts česnak t miltelias >""te dep "eta pačiojē 88', 'sr', '—— n pu taktoga', 'mw kaproģu', 'pacrurenan maca', 'cmos0m” "wt m a npa', 'mn co uarpues glpervnaran ua m', 'nyk ha npax', 'obkņoktēn moko kat”dh uusanuuiannrea', 'uatnueb gvauera?', 'een ņi'];2;1;['laktoze', 'piens'];['ie galma mīlas asti pr pvens'];0;2;1;[];['laktoze', 'piens'];['ie galma mīlas asti pr pvens']
n63;29;29;65;['kartupeļu pulveris', 'saulespuķu eļļa', 'kviešu milti', 'kukurūzas milti', 'rīsu milti', 'sīpolloku garšvielas', 'sīpolu pulveris', 'dekstroze', 'garšas pastiprinātājs', 'mononātrija glutamāts', 'dinātrija guanilāts', 'dinātrija inozināts', 'kartupeļu ciete', 'cukurs', 'aromatizētājs', 'puravu pulveris', 'sīpolloku pulveris', 'glikozes sīrups', 'piena obaltumvielas', 'skābes', 'citronskābe', 'pienskābe', 'skābuma regulētājs', 'kalcija laktāts', 'maltodekstrīns', 'emulgators e471', 'sāls', 'krāsviela', 'anato'];['kart ļu pulveris', 'saulespuķu eļļa', 'kviešu milti kukurūzas miifī l', 'pulveris', 'dekstroze', 'garšas pastiprinātājsja guanilēts dinātrija inozināts', 'kartupeļu ciete', 'pulveris', 'sipolloku pulveris', 'glikozes slrups', 'citronskābe', 'pienskābe', 'skābuma regulētājs5', 'emulga', 'ors e471', 'sāls', 'krāsviela', 'anatošstingum reguluiklis e471', 'drus dažiko kj/ 528 kcal', 'rie alswgppakuota naufojantx', 'raudondvario pl|8 enerģētiskā vērtība 2195 kj/ 526 kcal', 'tauki 30 kima', 'ukskābes 2 g 9', 'ogļhidrāti 58 g', 'tostarp cukuri 2', '7 g', 'šķiedrvielateicams līdz', 'sk', 'uz iepakojumagetmosfērā', 'izplatītājs', '"sanitex" siaavas pagasls', 'ķekavas novads', 'lv', '2111bedad krēpsud pringles vūrtsika kevadise sibulakoostis 0? 198', '9', 'sleliahuiacisa sad vartulipulber pāevalilleēji nisujahu', 'maisijahu', 'rilsijahu', 'vts as ise aned ls bulapulber dekstroos', 'l6hna', 'mmetam s m ononaatriumglutamuat dinaatriumguanūlaat orupube!mstikan m s naat', 'kartulitārjis suhkur', 'l6hna', 'ja maitseaine', 'nē', '"koosisijrup piimaval«', 'hape', 'sidrunhape', 'ai e47or', 'ka islumlaktaatj', 'maltodekstriin', 'ai otumisajane teave 100 g kohta', 'parakg pēsvad gg 9', 'millest k', 'astunud rasvhapped 46', '19', '500', 'sunkrud 2', '7 g', 'kludained 3', '6 g', 'valgu ndatudālijājāīse pākendit', 'hoida kuivas kohas', 'paketud el js ie om ata bimgevd1', '00!'];1;2;['piena obaltumvielas'];['ors e471', 'anatošstingum reguluiklis e471'];0;1;2;[];['piena obaltumvielas'];['ors e471', 'anatošstingum reguluiklis e471']
n64;15;15;10;['ūdens', 'tomātu pasta', 'liellopa gaļa', 'cūkgaļa', 'sasmalcināti tomāti', 'olīveļļa', 'tomātu sula', 'selerija', 'burkāni', 'sīpoli', 'kukurūzas ciete', 'sāls', 'cukurs', 'aromatizētājs', 'skābuma regulētājs e270'];['ūdens', 'ara i agļa |  cikaaļu u', 'j samalenāt', 'tomāti alveļa', 'tomātu sula', 'selerija', '| burkāni sipoli', 'kukurūzas dete', 'sāls', 'cels armatzēnis dābumasl size produkta uzti rs vērtība'];2;0;['liellopa gaļa', 'cūkgaļa'];[];0;2;0;[];['liellopa gaļa', 'cūkgaļa'];[]
n65;12;12;79;['piens', 'krējums', 'siera pulveris', 'no cietā siera', 'zilā siera', 'čedaras', 'mocarella', 'modificēta kukurūzas ciete', 'sāls', 'ķiploku pulveris', 'melnie pipari', 'kurkuma'];['piens', 'krējums', 'siera pulveris', 'no cietā siera', 'zilā siera', 'čedaras', 'mocarella', 'modificēta kukurūzas ciete', 'sāls', 'ķiploku pulveris', 'melnie pipari', '| kurkuma', '1009 produkta uzturvērtība', 'enerģētiskā vērtība 600kj/140kcal', 'tauki 11g', 'tostarp piesātinātās taukskābes 8', '2g', 'ogļhidrāti 5g', 'tostarp cukuri 4', '1g', 'olbaltumvielas 5', '2g', 'sāls 1', '3g', 'uzglabāt istabastemperatūrā', 'atvērtu uzglabāt temperatūrā līdz +8 "c', 'ieteicams līdz', 'skatīt| uziepakojuma', 'ražots itālijā', 'izplatītājs latvijā', 'sia rimi latvia', 'a', 'deglavaiela 161', 'rīga', 'lv', '1021', 'bezmaksas tālrunis atsauksmēm latvijā', '80000180', 'lt', 'ica baltuju makaronu padažas 4 sūriai 400g sudedamosiosdalys', 'pienas', 'grietinele', 'sūrio milteliai', 'iš kietojo sūno', 's25melvmojo sūrio', 'čedeno', 'mozzarella', 'modifikuotas kukurūzu krakmolas', '< r bidruska', 'česnako milteliai', 'juodieji pipirai', 'ciberžolē', '100g produkto osm tadsmaistingumas', 'energine vertē 600kj/ 140kcal', 'riebalai 11g', 'iš kuriusočiuju riebalu rūgščiu 8', '24', 'angliavandeniai 5g', 'iš kuriu cukru 41g', 'baltymai5', '28', 'druska 1', '3g', 'laikyti nomalioje kambario temperatūroje', 'po atidarymolaikyti ne aukštesnēje nei +8 "c temperatūroje', 'gerlausias iki', 'žr', 'ant msbs pakuotēs', 'pagaminta italijoje', 'platintojas lietuvoje uab „rimi lietuva"', 'bb spaudos g', '6', '1', 'lt', '05132', 'vilnius', 'lietuva', 'nemokamas klientu aptarnavimocentro tel', 'e2800 e23000«'];7;9;['Čedaras'];['piens', 'krējums', 'siera pulveris', 'no cietā siera', 'zilā siera', 'čedaras', 'mocarella', 'pienas', 'mozzarella'];6;1;3;['piens', 'krējums', 'siera pulveris', 'no cietā siera', 'zilā siera', 'mocarella'];['Čedaras'];['čedaras', 'pienas', 'mozzarella']
n66;21;21;25;['ūdens', 'rapšu eļļa', 'sinepju pulveris', 'skābuma regulētāji', 'etiķskābe', 'citronskābe', 'askorbīnskābe', 'ābolskābe', 'sāls', 'olu dzeltenuma pulveris', 'piena pulveris', 'biezinātāji', 'ksantāna sveķi', 'guāra sveķi', 'krāsviela', 'luteīns', 'saldinātājs', 'saharīns', 'konservants', 'nātrija benzoāts', 'aromatizētājs'];['$ i v |', '/ 1k5', 'konn', 'jā | zoāts', '"| unārpus es', 'vidēj e25009', 'kcal tauki 42 g', 'ņ', '994 koal tauki 42 g', 'tostarp plesāfinātās', 'aukskābes 3', '0 g', 'ā 1', 'ģ tostarp cukuri 06 g olbalņ /|', 'tumviels 25 „sāls 200', 'c', 'pēc atvēršanas uzglabāt ledusska 112 kājāīvaigžņu iela 1', 'spilve', 'babītes pag', 'mārupes nov', 'lv', '2170+771180004455', 'www', 'spilva', 'lv ali'];2;0;['olu dzeltenuma pulveris', 'piena pulveris'];[];0;2;0;[];['olu dzeltenuma pulveris', 'piena pulveris'];[]
n67;10;10;31;['kukurūzas graudi', 'palmu eļļa', 'sāls', 'aromatizētāji', 'emulgators', 'saulespuķu lecitīns', 'siera pulveris', 'no piena', 'krāsviela', 'jaukti karotīni'];['u apsaugotoole m!mai poru s ga + ž a ž', 'nu saules spinduliu', 'zemesnējeē nei 25 0peraturoje', 'vaugiau informacijos ir kontakt', 'ieiravīmu!', 'www', 'estrella', 'lt', '| paruosimo instrukcija yra ant vidineshp', "' as", 'pē a paprasome ja atidžiai perskaityti pries 7', 'lg', 'opraginimas turi būti atliekamasdlv', 's arsiera garsu pagatavošaela', 'sāls', 'aromatizētāji', 'amulgatorssauiespuķu ieatīns', 'siera pulveris', 'nopiena', 'krāsviela', 'jaukti karotīni', 'uzglabāt sausā', 'naiešiem saules stariem pasargātā vietā', 'temperatūrākas nepārsniedz', 'lai iegūtu vairāk informācijas urkontaktinformāciju', 'lūdzu apmeklējiet mūsu mājasfļoji mw w cl alla', 'lvopkoma pagatavošanas instrukaja ir uz iekšējāepakojuma', 'pirms jagatavošanas udzu uzmanīgzlasiet to! pieaugušajiem ir jāuzrauga popkomsaaatavosanas duuustumaitseline mikropopkom', 'mikrolainea|almistamiseks', 'koostisosad', 'maisi tuum'];2;2;['no piena'];['siera pulveris', 'jaukti karotīni'];1;1;1;['siera pulveris'];['no piena'];['jaukti karotīni']
n68;11;11;28;['cukurs', 'augu eļļas', 'rapšu eļļa', 'palmu eļļa', 'lazdu rieksti', 'kakao pulveris ar samazinātu tauku saturu', 'vājpiena pulveris', 'sūkalu pulveris', 'emulgatos e322', 'saulespuķu', 'aromatizētājs'];['cukurs', 'augu eļasrapšu eļļa', 'palmu eļļa', 'lazdu rieksti', 'kakao pulverisar samazinātu tauku saturu', 'd pulveris', 'sūkalupulveris', 'emulgators e322', 'saulespuķu', 'ais var', 'ieteicams līdztermiņa beigām', 'skatīt uziepakojuma', 'msausā vietā', 'nepakļaut tiešai saules staru ietekmei', 'ražots beļģijāpēc īpaša rīmi pasūtījuma', 'lazdu riekstu izcelsme', 'es un ārpuses', 'izplatītājs latvijā', 'sia rimi latvia', 'a', 'deglava iela 161', 'rīgalv', '1021', 'bezmaksas tālrunis atsauksmēm latvijā', '80000 180', 'riešutu pēda eaca', '| specaly rj lēnu', '"| letu ub "ii denerokarslien mutz vam utz sertikšt kla aatdalsta ilgtspējīgu kakao audipirkdami utz setus kas 3remia tvaruy kakavos augninašš lakao es \'rimi jātkusuutlk linn a'];2;1;['vājpiena pulveris', 'sūkalu pulveris'];['sūkalupulveris'];0;2;1;[];['vājpiena pulveris', 'sūkalu pulveris'];['sūkalupulveris']
n69;19;19;7;['zemesrieksti', 'ciete', 'kviešu milti', 'saulespuķu eļļa', 'cukurs', 'sāls', 'aromatizētājs', 'satur piena produktus', 'saldo sūkalu pulveris', 'modificēta ciete', 'maltodekstrīns', 'siera pulveris', 'irdinātāji', 'difosfāti', 'nātrija karbonāts', 'pētersīļi', 'rauga ekstrakts', 'skābuma regulētājs', 'pienskābe'];['zemesrieksti', 'ciete', 'kviešu miltisemalv zemesrieksti apvalkā ar zilā siera gars!eningredients', 'peanut kernels', 'starcba osphere', 'warning', 'small children €'];3;1;['satur piena produktus', 'saldo sūkalu pulveris', 'siera pulveris'];['kviešu miltisemalv zemesrieksti apvalkā ar zilā siera gars!eningredients'];0;3;1;[];['satur piena produktus', 'saldo sūkalu pulveris', 'siera pulveris'];['kviešu miltisemalv zemesrieksti apvalkā ar zilā siera gars!eningredients']
n70;53;53;33;['zemesrieksti', 'zemesrieksti', 'saulespuķu eļļa', 'sāls', 'rozīnes', 'rozīnes', 'saulespuķu eļļa', 'indijas rieksti', 'indijas rieksti', 'saulespuķu eļļa', 'jūras sāls', 'medū grauzdēti zemesrieksti', 'zemesrieksti', 'cukurs', 'medus', 'saulespuķu eļļa', 'zemesriekstu eļļa', 'sāls', 'kartupeļu ciete', 'maltodekstrīns', 'biezinātājs', 'ksantāna sveķi', 'čili rieksti', 'zemesrieksti', 'kartupeļu ciete', 'rapšu eļļa', 'jauktas garšvielas', 'sāls', 'kartupeļu ciete', 'cukurs', 'paprikas pulveris', 'kajennas pipari', 'rauga ekstrakts', 'kumīns', 'čili piparu pulveris', 'ķiploku pulveris', 'tomātu pulveris', 'skābe', 'citronskābe', 'garšvielu ekstrakts', 'paprikas', 'kumīna', 'aromatizētājs', 'sīpolu pulveris', 'melnie pipari', 'modificēta ciete', 'cukurs', 'sāls', 'maltodekstrīns', 'irdinātājs', 'nātrija karbonāts', 'krāsviela', 'paprikas ekstrakts'];['|4ad', '140', 'n pa tunty šokolādes krēms ar kokosriekstuskaidiņām 200gr', 'cukurs', 'rapšu eļļa', 'maltodekstrīns', 'palmu eļļa', 'pilnpiena pulveris', 'kokosriekstu pārslas', 'emulgatorsiecilīni', 'sāls uzglabāt vēsā sausā vietāneatdzesētun nesasaldēt pēr atvēršanas', 'izlietot 8 nedēļu laikā', 'piemērots veģetānešiem| ieteicams līdz', 'skat', 'uz vāka', 'uzturvērtība100g produkta', 'enerģetiskā vērtība', 'kj/kcal', '2448kj/588cal', 'tauki 40g tai skaitā piesātinātās1 taukskābes 13g', 'ogļhidrāti 55g', 'tai skaitā= cukurs 42g', 'proteīns 2', '8g', 'sāls 0', '13g', 'ražots7 eu', 'izplatītājs latvijā', 'sia "ccf baltija"', 'piedrujas iela 22 rīga', 'latvija', 'lv', '1073'];2;1;['medū grauzdēti zemesrieksti', 'medus'];['pilnpiena pulveris'];0;2;1;[];['medū grauzdēti zemesrieksti', 'medus'];['pilnpiena pulveris']
n71;26;26;0;['cukurs', 'kviešu milti', 'palmu eļļa', 'šī eļļa', 'rapšu eļļa', 'vājpiena pulveris', 'kakao pulveris ar samazinātu tauku saturu', 'kviešu ciete', 'sūkalu pulveris', 'no piena', 'laktoze', 'no piena', 'glikozes', 'fruktozes sīrups', 'piena tauki', 'emulgatori', 'sojas lecitīni', 'e492', 'irdinātāji', 'amonija karbonāti', 'kālija karbonāti', 'nātrija karbonāti', 'pārtikas sāls', 'skābuma regulētājs', 'nātrija hidroksīds', 'aromatizētāji'];[];6;0;['vājpiena pulveris', 'sūkalu pulveris', 'no PIENA', 'laktoze', 'no PIENA', 'piena tauki'];[];0;6;0;[];['vājpiena pulveris', 'sūkalu pulveris', 'no PIENA', 'laktoze', 'no PIENA', 'piena tauki'];[]
n72;24;24;96;['cukurs', 'kviešu milti', 'palmu eļļa', 'šī eļļa', 'rapšu eļļa', 'kakao pulveris ar samazinātu tauku saturu', 'vājpiena pulveris', 'kviešu ciete', 'laktoze', 'no piena', 'glikozes', 'fruktozes sīrups', 'emulgatori', 'sojas lecitīni', 'e492', 'e476', 'irdinātāji', 'amonija karbonāti', 'kālija karbonāti', 'nātrija karbonāti', 'sāls', 'skābuma regulētājs', 'nātrija hidroksīds', 'aromatizētāji'];['cukurs', 'kviešumilti', 'palmu eļļa', 'šī eļļa', 'rapšu eļļa', 'kakao pulveris ar samazinātu taukusaturu', 'vajpiena pulveris', 'kviešu ciete', 'laktoze', 'no piena', 'glikozes', 'fruktozes sīrups', 'emulgatori', 'sojas liecitīni', 'e492', 'e476', 'irdinātāji', 'amonija karbonāti', 'kālija karbonāti', 'nātrija karbonāti', 'sāls', 'skābuma regulētājs', 'nātrija hidroksīds', 'aromatizētāji', 'ee kakaoglasuuri', 'ja vaniljemaitselise taidisega', 'kakaokupsised', 'koostisosad', 'suhkur', 'nisujahu', 'palmiāli', 'vēilseemnikuēli', 'rapsiēli', 'vāhendatud rasvasisaldusega kakaopulber', 'lēssipulber', 'piimast', 'nisutārklis', 'laktoos', 'pinmast', 'glūkoosi', 'fruktoosisiirup', 'emulgaatorid', 'sojaletsitiinid', 'e492', 'e476', 'kergitusained', 'ammooniumkarbonaadid', 'kaaliumkarbonaadid', 'naatriumkar', 'bonaadid', 'sool', 'happesuse regulaator', 'naatriumhūdroksiid', 'lēhna', 'jamaitseained', '14', 't www', 'cocoalife', 'org eed', 'papmaistingumas/ uzturvērtība/ toitumisalane teaveja zūīša jājaenerginē vertē / enerģētiskā vērtība / 22194j/ |455ij/energiasisaldus 330 kcal | 109 kcalriebalai / tauki / rasvadiš kuriu sočiuju riebalu rūgščiu /tostarp piesātinātās taukskābes /millest kullastunud rasvhappedangliavandeniai / ogļhidrāti / sūsivesikudiš kuriy cukry / tostarp cukuri / millest suhkrudskaidulinēs medžiagos / šķiedrvielas / kiudainedbaltymai / olbaltumvielas / valguddruska / sāls / $oollt referencinis vidutinio suaugusio asmens vartojimo kiekis', 'e2400 kj / 2000kcal', 'lv leteicamā deva vidusmēra pieaugušajam', 'e2400 kj vai 2000 kcal', 'ee keskmise tāiskasvanu vērdluskogus', 'e2400 kj/ 2000 kcal', 'lt 20', '5 g = 1 sausainis', 'rvmēje ja fe', 'm js g = 1 cepums', 'epakojumā 12 cepumi', 'ee 20', '5 g = 1 kūpsis', 'pakis |2 kupsisge /lv t parstāvis / ee esindaja uab „mondelez baltic"', 'taikos pi', '"1t', '51182 kaunas', 'lietuva', 'leedu', 'lt nem', 'inf', 'tel', '8 800 e16323', 'lv bezm', 'ini', 'tālr', '80002232', 'ee tel', '667 1770', 'oo jalt  padengti kakaviniu glaistu / lv  pārklāti ar kakao glazūru/ č clt geriausias iki', 'žiūrēti data ant pakuotēs šono', 'lv ieteka eeuz pakas malas', 'ee parim enne', 'paeva pakēnā', 'iti', 'ibuticancnie vieto', '00'];3;5;['vājpiena pulveris', 'no PIENA'];['laktoze', 'no piena', 'vajpiena pulveris', 'nātrija karbonāti', 'lv leteicamā deva vidusmēra pieaugušajam'];1;2;4;['laktoze'];['vājpiena pulveris', 'no PIENA'];['no piena', 'vajpiena pulveris', 'nātrija karbonāti', 'lv leteicamā deva vidusmēra pieaugušajam']
n73;21;21;76;['kviešu milti', 'pildījumu ar šokolādes garšu', 'cukurs', 'palmu tauki', 'attaukots kakao pulveris', 'emulgators', 'e322', 'aromatizētājs', 'cukurs', 'palmu tauki', 'attaukots kakao pulveris', 'putu dzēsējs', 'e500ii', 'e503ii', 'saldo sūkalu pulveris', 'no piena', 'sāls', 'glikozes un fruktozes sīrups', 'aromatizētājs', 'emulgators', 'e322'];['kviešu milti', 'pildījumu ar šokolādes garšu', 'cukurs', 'palmu tauki', 'attaukots kakao pulveris', 'emulgators', 'e322', 'm aromatizētājs', 'cukurs', 'palmu tauki', 'attaukots kakao pulveris', 'putu dzēsējs', 'e500ii', 'e503ii', 'saldo sūkalu pulveris', 'no piena', 'sāls', 'glikozes unji fruktozes sīrups', 'aromatizētājs', 'emulgators', '322', 'var', 'ražots es', 'kakao no ārpus es', 'glabāt sausā un no sasilšanas4 pasargātā vietā', 'ieteicams līdz', 'skatīt uzdruku uz sāniem', 'ee', 'kakaosisaldusega kūpsised šokolaadimaitselise tāidisega', 'koostisosad', 'f nisujahu', 'aromatiseeritud šokolaadikreem', 'suhkur', 'palmi rasv', 'vāherasvane kakaopulber', 'emulgaator', 'e322', 'lēhna', 'ja maitseained', 'suhkur', 'palmi rasv', 'vāherasvane kakaopulber', 'kergitusained', 'e500ii', 'e503ii', 'magus vadakupulber', 'piimast', 'sool', "raccolta differenziataf'glūkoosi", 'fruktoosisiirup', 'lēhna', 'ja maitseained', 'emulgaator', 'e322', 'toode vēibscatola aa tog j 76 g singoloplasticasisaldada pāhkleid', 'sojat ja sulfitid', 'toodetudcartael', 'kakao muu kui el', 'hoida kuivas ja jahedas', 'parim enne', 'vaadake pakendi kūljelt', 'm p5', '4x44 g verifica le disposizionidel tuo comunezollweg 1', '6841 māder gggunne austria', 'www', 'gunz', 'cc =durchschnittliche nāhrwerte je', '/medi per', '/ gemiddelde voedingswaarvyzivovē hodnoty ve', '/ genomsnittligtpriemernē nutričnē hodnoty na', '/ keodžywcze w', '/ mēon šlatpopiki atuzturvērtības uz', '/ keskmine toitevāārtienergie / energie / energia / energie / fvaloare energeticā / energia / energia /1energinē vertē / enerģētiskā vērtība / enfett / matieres grasses / grassi / vetten // mnapā / riebalai / tauki / rasvad', 'davon gesāttigte fettsāuren / dontwaarvan verzadigde vetzuren / of whicvarav māttat fett / din care acizi grasi satyydyttynyttā / w tym kwasy tluszczowesočivju riebaly rūgščiu / tostarp piesātinrasvhapped', 'kohlenhydrate / glucides / carboidrati /kolhydrat / glucide / sacharidy / hiilihyangliavandeniai / ogļhidrāti / sūsivesikud', 'davon zucker / dont sucres / di cui zucchtoho cukry / varav sockerarter / din care zacukry / «k tov omoiwv žākyapa / iš kuriy cleiweib / protēines / proteine / eiwitten /bielkoviny / proteiini / biatko / pwreiveo / bcsalz / sel / sale / zout / salt / sūl / salt / sare/ 5—'];2;3;[];['saldo sūkalu pulveris', 'no piena', '/medi per'];2;0;1;['saldo sūkalu pulveris', 'no piena'];[];['/medi per']
n74;9;9;62;['cukurs', 'rapšu eļļa', 'maltodekstrīns', 'palmu eļļa', 'pilnpiena pulveris', 'kokosriekstu pārslas', 'emulgators', 'lecitīni', 'sāls'];['lpumi "toffee 8 pi can"+4 $| ni | poeūnu', 'kaicijaukurs', 'augu ejjaskozes sirups', 'koncentrēts āboluze mātājs', 'glicerols kviešu"ris', 'piens', 'sviestsnss m hja r una ambbīms 1 iriu ci uja zuū1 auajs pektins', 'vajpienags aromatizējājs', 'skābuma regulētājsmm', 'cdrnai+t', 'deu ad "ir co” ikouja jl au am', 'j \' l kanriekst! " 0', '/na pulvens', 'briedinātāji', 'nātrija karbonāts', 'nātrija| jabīgs aromatizētājs', 'sāls', 'produkts varteicams līdz', 'skat', 'uz iepakojumaotājs', "walke's shortbreac ltd", 'skotija', 'izplatītājs', 'siaeaton"', 'čiekurkalna 2', 'līnija 74', 'rīga', 'lv', '1026', 'e', 'pasts', 'birojs', 'oopa', 'reaton', '|vsausainiai „toffee 8 pecan"udedamosios dalys kvietiniai miltai', 'kvietīniai miltai', 'kalcioonatas', 'celežis', 'niacinas', 'ttaminas', 'cukrus', 'augaliniai aliejaiirisu skonis', 'gliukozes', 'īuktozēs sirupas', 'āapsuy', 'paimuļ', 'nijukozēs sinupas', 'koncentruota obuoliu tyrē', 'cukrus', 'drēkiklis —ce lie kviečiu sēlenos', 'pieno išrūgu milteliai', 'sviestas', 'pieno', 'palmij aliejus', 'tiršūklis — pektinai', 'nugriebto pieno', "au ' et usnimāinā", 'tinguma reguliuojantinilteliai', 'natūralios kvapiosios medžiagos', 'rūgš', 'š" like kai ni mm rūnētis nju ekstraktas', "pekano riešūtair4 ?' alin ļ  ļ ļ hliko o c4 mari au ras jāt duitsmilyeralowing"];1;9;['pilnpiena pulveris'];['piens', 'nātrija karbonāts', 'pieno išrūgu milteliai', 'pieno išrūgu milteliai', 'sviestas', 'pieno', 'nugriebto pieno', 'nugriebto pieno', "pekano riešūtair4 ?' alin ļ  ļ ļ hliko o c4 mari au ras jāt duitsmilyeralowing"];0;1;9;[];['pilnpiena pulveris'];['piens', 'nātrija karbonāts', 'pieno išrūgu milteliai', 'pieno išrūgu milteliai', 'sviestas', 'pieno', 'nugriebto pieno', 'nugriebto pieno', "pekano riešūtair4 ?' alin ļ  ļ ļ hliko o c4 mari au ras jāt duitsmilyeralowing"]
n75;9;9;19;['auzu pārslas pilngraudu', 'augu eļļa', 'kokosriekstu', 'rapšu', 'cukurs', 'kviešu milti', 'saulespuķu sēklas', 'kefīrs', 'pārtikas sāls'];['auzu pārslas pilngraudu  augu eļļa', 'kokosriekstu', 'ne cukurs', 'kviešu milti', 'saulespuķu sēklas', 'kelfīrs', 'pārtikas sāls', 'produkts ražots darba vidē', 'kur nevar izslēgt alergēnu', 'zemesriekstu', 'citu riekstu', 'olu', 'sezama sēklu', 'ietekmi', 'informācija 100 g produkta viena porcija  vienāpar uzturvērtību satur = 139 —porijāenerģētiskā 82460', '284', 'vērtība 517 kcal 67 kcalet tluki 28 g 3glg10 g3', '8', '0 g54 g'];1;3;['kefīrs'];['olu', 'citu riekstu', 'informācija 100 g produkta viena porcija  vienāpar uzturvērtību satur = 139 —porijāenerģētiskā 82460'];0;1;3;[];['kefīrs'];['olu', 'citu riekstu', 'informācija 100 g produkta viena porcija  vienāpar uzturvērtību satur = 139 —porijāenerģētiskā 82460']
